country,iso2c,iso3c,year,fdi,status,lastupdated,region,capital,longitude,latitude,income,lending
Peru,PE,PER,1985,1000000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1984,-89000000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1983,38000000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1982,48000000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1981,125000000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1980,26900000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1979,71000000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1978,25000000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1977,54100000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1976,71888999.9,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1975,81105000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1974,62371999.9,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1973,95629999.9,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1972,60312999.9,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1971,-3220000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1970,-13960000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Philippines,PH,PHL,2021,10518036730.6803,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2020,6822133290.81919,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2019,8671365873.65689,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2018,9948598823.96867,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2017,10256442398.8834,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2016,8279548274.88501,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2015,5639155961.87389,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2014,5739574024.13183,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2013,3737371739.84519,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2012,3215415155.43567,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2011,2007150725.40003,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2010,1070386939.91897,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2009,2064620677.76657,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2008,1340027563.20326,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2007,2918724840.50407,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2006,2707414996.79964,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2005,1664000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2004,592000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2003,492000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2002,1769000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2001,760000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2000,1487000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1999,1829000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1998,2287000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1997,1222000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1996,1517000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1995,1478000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1994,1591000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1993,1238000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1992,228000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1991,544000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1990,530000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1989,563000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1988,936000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1987,307000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1986,127000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1985,12000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1984,9000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1983,105000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1982,16000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1981,172000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1980,-106000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1979,7000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1978,101000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1977,210000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1976,153500000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1975,114000000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1974,130740000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1973,59299999.9,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1972,4099999.9,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1971,21590000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1970,-1040000,,2022-12-22,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Poland,PL,POL,2021,33684000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2020,17388000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2019,16845000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2018,17624000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2017,11762000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2016,18321000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2015,15065000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2014,19776000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2013,795000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2012,7358000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2011,18534000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2010,18395000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2009,14025000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2008,14574000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2007,25031000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2006,21473000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2005,11041000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2004,13868000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2003,5371000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2002,4091000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2001,5677000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,2000,9335000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1999,7407000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1998,6383000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1997,4910000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1996,4500000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1995,3659000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1994,1875000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1993,1715000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1992,678000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1991,291000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1990,89000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1989,11000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1988,15000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1987,12000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1986,16000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1985,15000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1984,28000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1983,16000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1982,14000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1981,18000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1980,10000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1979,30000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1978,25000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1977,5000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1976,6000000,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1975,NA,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1974,NA,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1973,NA,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1972,NA,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1971,NA,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Poland,PL,POL,1970,NA,,2022-12-22,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
Portugal,PT,PRT,2021,7359955745.88744,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2020,3815634818.12139,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2019,10320042522.1049,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2018,7846086577.9396,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2017,10683844360.599,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2016,7354810293.04951,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2015,1270014232.93167,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2014,12045808665.4723,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2013,15745220666.1578,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2012,21396375527.1152,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2011,9821076889.90797,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2010,8966915539.10527,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2009,5585829214.06952,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2008,7819075463.00866,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2007,6014642426.68109,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2006,13394502768.4967,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2005,3367937006.69595,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2004,2485161769.22788,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2003,10354679114.3825,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2002,587893729.664141,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2001,6113785653.77638,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,2000,7292581671.38614,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1999,740701804.322356,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1998,6071328302.64667,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1997,2710655379.72437,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1996,1571447864.59409,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1995,684572213.806635,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1994,1269714975.99474,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1993,1533880550.51382,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1992,1873428553.39103,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1991,2448454130.74956,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1990,2609986420.64142,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1989,1736891396.64047,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1988,921583433.36042,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1987,465868832.532615,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1986,238151215.917245,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1985,274036105.15449,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1984,198221489.400355,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1983,146837896.831381,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1982,144033051.576479,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1981,174486586.144107,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1980,156950738.21926,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1979,78304050.81546,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1978,65993577.4559346,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1977,57914757.951664,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1976,62999101.1965024,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1975,115351290.512931,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1974,106000000,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1973,95000000,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1972,73000000,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1971,56000000,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Portugal,PT,PRT,1970,28899999.9,,2022-12-22,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
Post-demographic dividend,V4,PST,2020,442892489678.248,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Post-demographic dividend,V4,PST,2016,1859808439447.04,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Post-demographic dividend,V4,PST,2019,951218164088.043,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Post-demographic dividend,V4,PST,2021,1150021795503.7,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Post-demographic dividend,V4,PST,1982,41651037867.3666,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Post-demographic dividend,V4,PST,2018,224421944270.942,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Post-demographic dividend,V4,PST,2017,1416156737160.84,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Post-demographic dividend,V4,PST,1979,34240406539.5562,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
